SongLength,NumInstruments,Genre,Tempo,LyricalContent,ReleasedYear,Popularity
329.0157634,6,Pop,110.8721677,0.518907909,1992,52.5483837
234.6385069,3,Country,81.24264423,0.704912368,2004,52.10750276
248.6198477,5,Classical,171.6889148,0.237779038,2009,38.70663918
273.4488991,6,Classical,170.8655032,0.017022424,2020,23.45593534
379.8479933,9,Rap,88.18402313,0.355599962,2017,35.97646523
179.111381,8,Rap,103.9111972,0.347367773,2019,29.5446205
289.8045329,6,Rap,72.57465162,0.150496608,2005,6.273390538
247.1395253,7,Rap,180.7793424,0.446668307,1983,64.88315854
366.7352607,3,Rock,74.89004029,0.127537676,2020,14.01264111
216.3957082,5,Pop,168.2299138,0.579191116,1993,67.82461711
294.5967293,9,Classical,139.1559325,0.846902728,2010,83.89922122
285.297014,2,Classical,186.6566222,0.817812464,1980,86.39910955
347.24629,1,Jazz,137.3374625,0.990978816,1991,77.61079095
293.9163132,5,Country,140.5883258,0.439907458,1992,56.55092872
271.843702,4,Pop,79.74134991,0.164496533,2010,13.20022674
319.3354615,7,Country,90.40658192,0.54786475,1985,51.75883744
190.7547785,9,Pop,160.8261708,0.951698373,1987,86.03540442
205.6690198,8,Rock,65.80037446,0.420159897,2010,33.20977432
345.7903577,9,Rap,81.83496269,0.386067683,1996,29.92843726
162.7875514,4,Rap,96.30546626,0.447899162,1989,35.49172823
383.3191031,5,Rap,64.49752076,0.458612575,1996,29.87768152
156.1067207,8,Rock,97.31924799,0.446407198,2015,29.57384497
298.2895548,2,Rock,186.8546845,0.998600064,1993,97.16263043
328.606041,5,Country,124.0436517,0.923176904,1989,80.20644142
200.328027,6,Pop,173.4335248,0.667790415,1986,76.31474772
371.2538311,8,Rap,72.1421042,0.374005615,1997,29.61260364
276.0332105,5,Classical,109.8297393,0.761540923,1985,69.57268571
343.4978445,4,Pop,99.99929428,0.220479595,1995,21.25855309
198.6559592,2,Pop,103.9342672,0.458925013,2020,43.01170128
222.807285,6,Country,95.28797,0.40062626,2022,36.86293156
352.7809425,4,Rap,150.8745089,0.039112488,2013,29.92624291
366.7650456,1,Jazz,112.6448593,0.252736007,1982,29.6343132
242.4344527,6,Rap,127.1507061,0.207992251,1986,34.27263184
170.7286453,2,Rock,90.60854732,0.598437383,2006,54.74720601
355.0633297,3,Rock,69.30120275,0.854508891,1998,59.28853913
394.7140038,8,Jazz,191.9540943,0.786517784,2021,88.17472502
178.3095115,5,Rap,117.22163,0.364268615,1985,40.82215642
153.1913566,5,Rap,104.3417861,0.719753228,2001,53.15128711
313.0560649,9,Rock,115.2510878,0.418914068,2010,46.66420859
238.8732526,7,Classical,83.65728249,0.758028267,2018,52.70859868
291.7540652,9,Jazz,63.68057884,0.271616799,2003,25.73352673
215.6271511,7,Jazz,83.30851599,0.650272437,1987,44.92410255
392.6670069,6,Jazz,193.2826937,0.607194941,2010,72.7080863
241.148432,3,Pop,70.21410456,0.31983901,1994,23.96664019
319.5040381,7,Classical,166.9721496,0.934400698,2008,92.53154758
214.9533022,7,Rock,188.9206929,0.580295513,2009,67.94641645
376.7463796,9,Jazz,108.5469888,0.848030257,1985,67.12782574
261.6816172,9,Jazz,70.68733756,0.35768211,1989,28.54382618
182.2591022,1,Pop,111.9327309,0.41548857,2009,35.14553725
230.2338596,2,Country,74.78948498,0.231114962,1983,15.50743762
222.2212347,2,Pop,60.8284554,0.272348347,2020,14.90511619
355.7459513,8,Classical,178.9569715,0.801395854,2011,80.75729381
170.0287116,7,Country,84.49518958,0.161588968,2022,10.03998483
199.2384076,6,Jazz,142.28761,0.045933807,2015,25.89384668
257.4578144,7,Country,140.1262859,0.391606307,1999,41.71454509
359.2158556,2,Pop,160.0815898,0.813347485,2007,77.17393277
196.1302548,5,Country,115.9118356,0.193794166,2013,24.83194432
394.0034558,2,Rap,124.5491965,0.324666279,2021,32.98311589
245.1001372,4,Rock,87.27531274,0.643698237,1997,43.38604854
210.8606542,5,Classical,84.04126386,0.275584221,2008,23.40539079
369.6326873,9,Rock,144.7949411,0.116067704,2014,29.17007451
208.2398687,4,Rock,105.4262842,0.356741789,1985,35.51949409
216.9993167,2,Rock,107.3890641,0.130410943,2006,15.84200322
217.4490145,5,Country,152.0689872,0.713264063,2010,60.26829006
314.7356985,9,Rock,65.05541568,0.338424016,1997,31.45272333
275.6800975,6,Rap,126.598003,0.828954709,2003,69.30584491
173.418692,7,Rock,84.65203418,0.823575691,1985,62.00383436
263.5863558,8,Rock,135.3676838,0.936222652,1996,85.54125945
242.2284099,8,Rap,166.7173832,0.224947541,2020,52.76741958
246.6234307,4,Country,73.38487978,0.977620423,1986,72.35631131
379.9677335,2,Country,137.3402234,0.607942871,2018,58.81202508
345.4727282,8,Pop,71.51411482,0.670667346,1989,49.67300204
392.08174,2,Rock,60.9436789,0.944197973,2010,61.40364481
266.577439,9,Rap,164.4905272,0.856944396,1994,78.26060248
318.7824715,2,Jazz,76.52082531,0.951644348,1993,59.22850682
345.5989522,4,Classical,149.1768978,0.936063076,1999,89.93967069
227.8269248,5,Rap,159.8534813,0.641389416,1998,67.16804032
262.6456232,6,Jazz,118.3603748,0.270061261,1980,47.92605997
190.7336068,7,Pop,124.0285836,0.976867103,1991,81.40820986
283.3466572,8,Rap,126.4886582,0.763269836,1983,75.0900195
205.309455,1,Jazz,133.4097339,0.652196742,2018,52.392416
381.1646524,1,Jazz,138.8478035,0.953479324,1995,74.61174309
287.921992,6,Pop,163.2694566,0.404511579,2011,50.27944951
194.2776699,5,Country,88.61594664,0.734359045,2004,49.68839937
391.0196041,2,Country,74.58855333,0.489662713,1985,46.62110377
172.3016397,8,Rap,62.27345887,0.727055966,1985,46.84600066
383.1109946,4,Country,77.53162617,0.345713289,1991,28.13485749
214.1654225,2,Country,61.40887633,0.337972966,2006,13.66454567
227.4469648,8,Classical,133.793208,0.350035971,2017,42.3134512
217.2153862,5,Rock,74.20403327,0.130636205,2014,4.536111524
369.9381006,6,Country,153.4330095,0.772787806,2004,62.27263728
208.263297,2,Rap,60.01365974,0.258758957,2020,15.38675934
258.8958287,2,Classical,85.85712874,0.797444197,1988,56.97908664
378.8720744,2,Jazz,78.63375764,0.583767897,2007,41.50339269
197.1351514,1,Pop,74.09270309,0.775672807,2005,51.83119852
179.0829318,9,Country,168.4882942,0.515446807,1999,58.79209859
286.4239922,4,Rock,165.7946245,0.88750719,2013,83.37665189
267.1629092,9,Classical,93.94806391,0.986752011,2016,72.90621885
381.9380708,4,Rock,191.8731265,0.511111913,1996,70.20760667
391.3794796,9,Country,62.84815113,0.543572305,1980,41.07737237
265.1712434,4,Country,89.41038731,0.21080005,1995,15.28171669
233.0431305,1,Country,91.07963429,0.536028583,1999,41.8903837
318.1268157,2,Jazz,177.4412912,0.612098986,2008,68.7014443
189.6841908,1,Rock,116.1406779,0.434319772,1998,30.69760118
200.2334222,1,Rock,183.5207455,0.022900513,2014,26.35600945
259.4453693,3,Pop,90.52694963,0.714912827,1997,60.23506104
193.1309692,8,Pop,132.8791555,0.947398086,2017,79.57799421
221.8654162,6,Rock,140.4794638,0.396529303,1997,47.231229
339.6940634,6,Classical,80.30314542,0.409386583,1987,32.46930902
272.2116451,8,Rock,116.8526059,0.629057982,2009,58.15769321
204.9306875,4,Classical,76.5941922,0.002024671,2018,0
338.1006134,2,Rock,74.94388251,0.445441604,2012,30.72857754
279.3652523,4,Rock,72.02048269,0.954419521,2013,61.91893254
257.2655923,6,Country,145.6922597,0.94072371,2018,75.41775353
336.6228513,7,Rock,196.241461,0.204886603,1984,48.8568501
305.9996214,2,Rap,185.8771962,0.722524019,2015,83.74142367
277.4392667,7,Country,78.74960675,0.049057449,1982,13.37540662
213.4106186,9,Pop,159.7252495,0.452973101,1992,54.9772882
169.2383004,8,Classical,173.1886636,0.571746473,1988,66.397251
333.2500268,5,Classical,110.2893345,0.522101185,1999,40.85859675
315.4586463,7,Classical,175.0443908,0.916962351,2020,85.41385788
245.9597208,7,Classical,105.804772,0.829284496,2001,61.73232673
252.7040989,8,Jazz,169.5275241,0.608888885,2001,70.74706063
286.1222745,3,Rock,145.0161488,0.310095175,1990,47.04892232
354.3608904,6,Classical,133.0176233,0.038291092,2021,28.9496786
327.3240318,1,Country,98.88499813,0.410155807,1991,43.45245634
284.5302525,2,Rap,166.8072485,0.510206342,1991,53.4818511
294.948211,8,Jazz,118.2451795,0.798019112,1998,54.01039265
169.0598045,1,Country,176.3183392,0.363426828,2012,44.41170715
343.6633828,1,Jazz,161.41642,0.116785041,2003,22.51267983
180.2401656,9,Classical,106.7780101,0.106014356,2000,13.39062131
313.5731381,8,Country,96.05496303,0.505595015,1990,43.44107185
288.7834467,9,Rap,66.02478566,0.901362244,1997,48.80617755
357.1173249,3,Classical,136.3915891,0.467516979,2000,55.44450346
155.6260819,1,Rap,105.872788,0.688992539,2001,56.45562507
154.786217,1,Rap,71.38933218,0.130982493,1988,23.81826268
159.1678567,3,Jazz,65.04836669,0.536754036,2016,31.01308009
202.4763983,2,Rap,105.8751684,0.129229303,2007,17.96755531
200.6581585,3,Rock,185.6306274,0.625262897,2006,64.97024715
207.521123,7,Jazz,105.8076837,0.837914497,1996,63.98917523
373.524884,8,Pop,102.5532322,0.193103761,2008,24.00571202
223.1637744,1,Rock,114.0794781,0.013464406,2018,16.49489206
273.9134802,2,Pop,96.25385295,0.499084692,1996,46.9708952
390.387683,2,Jazz,130.3075679,0.818877551,2022,66.48302563
206.447388,8,Rap,106.978036,0.127991924,1990,15.69631818
274.7127559,8,Pop,81.82434285,0.293270122,2009,28.40009603
392.7877268,1,Rock,150.2612885,0.616330306,2017,67.69068243
152.5117453,6,Country,159.4690643,0.920263259,1996,81.30677862
285.8882153,2,Pop,165.4982019,0.232823254,2001,30.25578595
219.463194,4,Classical,197.451226,0.579375651,1988,71.63918779
161.3260024,7,Classical,134.2751656,0.599958803,1989,49.27159786
256.2127107,8,Rap,182.7255359,0.789270788,1993,68.89354148
259.1535474,2,Country,72.1782368,0.039251591,1992,13.46220547
181.5661854,9,Classical,63.77644678,0.137606447,2000,5.804223823
354.8495577,7,Rap,167.9371069,0.908284167,1994,88.6267835
162.8060741,9,Rap,113.3137611,0.943865673,1998,69.69399042
191.437445,2,Country,157.2946269,0.888444072,2007,71.39106634
173.4751789,7,Rap,142.8190808,0.532622633,2003,59.44659747
364.6500267,9,Pop,145.0097644,0.628868159,1981,61.18839738
198.8926618,1,Classical,103.055954,0.128579789,2002,15.64478474
310.4335993,2,Country,144.3077312,0.368268044,1985,45.95838569
397.2813298,1,Jazz,150.6592632,0.650177621,1999,59.85126389
187.1989924,3,Jazz,183.4456279,0.691323161,2021,62.19148382
201.7689523,1,Country,157.069679,0.651187925,2015,51.17328638
399.4180658,8,Jazz,146.4819666,0.282800048,2005,44.33300501
335.9865731,5,Country,138.7515983,0.477749961,1984,54.51737017
270.6232651,6,Classical,66.88023615,0.328585413,2010,22.26042555
398.5348403,7,Rap,151.3036778,0.966894706,2019,78.84530812
258.0837003,5,Pop,93.91936242,0.880132238,1990,71.86451655
288.5424304,1,Pop,190.6333171,0.723953397,1984,78.43925637
326.8070821,3,Classical,114.6764376,0.454700067,2020,39.53807759
155.9096465,6,Classical,151.0158239,0.301463354,1995,43.4017825
399.6543298,4,Country,155.525441,0.117326944,2020,41.02877434
151.8394574,3,Rap,133.6152535,0.410248535,2004,41.37415072
152.7027709,2,Country,111.1909225,0.97822267,2015,67.79679092
277.9268618,5,Country,118.5144209,0.757970052,2017,59.18221348
213.6601637,1,Rap,179.1671558,0.337566136,2003,48.67118471
331.4298771,5,Country,102.8760747,0.911925896,2017,59.0365329
380.2486303,8,Jazz,117.3547906,0.932929807,1980,79.75574035
237.743906,7,Classical,99.42046106,0.754910147,2022,53.70650284
265.1780428,7,Pop,172.3245453,0.424789737,1993,52.81824098
303.8037241,8,Rock,76.09993373,0.42883944,1992,40.88563714
344.62897,3,Jazz,87.64014047,0.523448752,2011,38.52849773
307.3047983,7,Pop,169.3016632,0.300678696,2012,47.34952932
308.3172293,1,Country,127.102982,0.480198989,2004,40.58599156
319.0232585,7,Country,181.8389194,0.623381908,2002,66.57846144
171.7543046,5,Country,81.488398,0.533881725,2001,43.6072335
359.1105481,6,Rock,109.7795697,0.868095469,1987,75.88267718
259.0117435,3,Classical,72.41330586,0.379243297,1995,33.54603188
346.1013683,2,Jazz,199.9624918,0.698208496,2006,80.63659146
298.9096852,6,Jazz,65.32955236,0.885608099,2017,51.3039449
282.0444304,3,Rock,187.8105132,0.335727199,1991,53.64553433
387.6480033,8,Rock,150.5187855,0.150127953,2009,26.08765394
316.0185303,6,Classical,144.4999893,0.323373624,2006,42.70306979
269.0845734,7,Country,139.9867929,0.222199937,1983,26.23716414
267.8940471,7,Pop,167.9654375,0.558591731,2004,55.21231921
285.0072981,6,Pop,170.4236307,0.989533224,2021,86.76016306
306.5550804,5,Classical,135.8653723,0.779977163,1986,77.59032414
342.0999822,9,Rock,162.6142293,0.774471263,1982,79.65520422
299.7527611,1,Jazz,91.70771093,0.039924707,2022,13.74148216
154.0070391,6,Pop,155.2996969,0.384846118,1997,45.29271087
382.3822861,5,Rock,174.4424403,0.551146193,2001,59.25609631
299.825529,9,Rap,158.2462579,0.94691747,2013,81.24238928
386.4927225,8,Classical,84.5817198,0.109076695,2004,17.33592937
184.5313233,9,Pop,152.089005,0.487721863,2003,44.53367959
398.0039923,5,Rap,121.7224043,0.755364437,1999,68.40726509
195.3045109,3,Rap,178.0189296,0.370007544,1985,50.71903914
337.6975578,7,Country,114.0000703,0.073373957,2003,26.13893789
312.9903149,8,Rap,108.8472918,0.559151485,2008,44.38796083
340.2228682,2,Jazz,87.58476894,0.302748292,1985,20.36511585
189.8487212,7,Pop,184.5098409,0.667413065,2007,69.5019964
205.3023605,5,Classical,162.7013104,0.772012127,2002,81.94049313
219.9834742,3,Jazz,115.0583121,0.945811367,1988,69.61861997
173.1123793,3,Pop,124.3710948,0.282041126,1983,36.14849099
153.3203009,4,Rock,117.5115149,0.742144426,1982,71.15712556
189.8730656,6,Rap,67.80083248,0.231567478,2013,8.239123907
161.5006605,6,Rock,81.33057981,0.224356257,1994,24.63332057
200.2841356,5,Classical,65.18533512,0.915482607,2011,66.2263899
338.4904759,8,Pop,139.7465155,0.879831496,1980,72.64842516
388.6414822,1,Country,61.57507313,0.985486058,1986,70.93724948
192.7714917,5,Pop,144.2477567,0.596400637,1988,62.54261028
273.1294235,2,Rock,175.7159719,0.125415252,2012,35.69542556
186.6520751,4,Rap,192.8680128,0.761166011,2001,79.38085058
216.5253421,5,Country,94.6563792,0.138851958,2015,26.25046553
328.0179981,1,Rap,94.64441934,0.215609209,2001,21.07034589
298.4151978,7,Rock,137.8224569,0.822678268,2011,73.00759602
178.5239462,8,Rock,147.1241353,0.59719331,1998,61.53646365
250.9116736,3,Country,118.1125584,0.957314249,2013,73.83687874
279.5913658,1,Rap,170.5032306,0.498643751,2006,60.33119599
371.5428235,1,Jazz,130.6068968,0.893059912,1993,76.96627484
333.1808539,5,Country,89.31149714,0.082573104,2016,14.98178748
203.9187881,4,Classical,180.6848926,0.384048198,1980,53.07477933
375.4435071,1,Pop,123.0907545,0.637056895,2003,50.37822699
312.126205,3,Rap,84.44944106,0.752956566,2003,52.74338478
331.3920619,1,Rap,164.5017166,0.319641381,2002,50.05882036
349.3238414,9,Country,64.94774625,0.119505992,1995,18.39549251
277.8814102,6,Rock,96.07750387,0.930039994,2014,66.66837777
217.6861683,9,Pop,129.7570299,0.01798323,2003,26.42163811
175.2570616,1,Rock,97.12992855,0.357856544,1992,25.38613639
263.8050373,4,Pop,80.61562467,0.548102019,2004,37.01470161
188.9433151,3,Country,112.7784175,0.962856246,2001,69.32403976
332.874116,9,Rap,182.3844117,0.179409084,2002,40.34677974
239.8559567,2,Rap,189.6918628,0.946051653,2016,90.40283294
166.0798058,2,Jazz,135.2011059,0.823261744,1987,73.1090086
336.9129561,5,Country,86.43602313,0.292952907,2019,14.47364793
387.7158906,2,Classical,135.8392635,0.356128407,1988,47.66150714
323.1564881,3,Pop,195.0728288,0.033957262,2021,30.32104122
278.7514149,5,Rap,77.08304201,0.802640781,2004,54.76374181
376.3454941,4,Rap,83.96600128,0.244994214,2005,32.39105244
297.0001159,3,Pop,196.8680738,0.972539588,1990,97.56772849
258.1917199,4,Jazz,84.7968834,0.318441018,2001,18.9404372
223.3722058,5,Rock,182.0826258,0.913665625,1987,84.25021502
382.093138,5,Country,117.0299834,0.472232543,2002,46.37625847
233.8893004,8,Classical,162.1437842,0.446241362,2017,49.18493265
348.5336404,8,Pop,73.21038716,0.243111937,2005,24.50928892
239.9562252,7,Rap,134.8544591,0.961550006,1992,69.96993664
395.8803682,5,Jazz,112.2131289,0.231300073,2013,31.11264769
398.8553782,2,Rap,136.5457625,0.321401992,1992,50.55931159
354.9670369,5,Rap,98.77676123,0.330792615,1995,29.80672833
266.9395577,2,Rock,98.34092075,0.244175196,2011,18.5967923
349.6639451,3,Pop,172.5797431,0.333613099,1988,51.52834859
322.2213255,1,Rap,65.96586037,0.392950436,1982,29.32473843
235.3925968,2,Pop,156.09269,0.884076531,2022,77.87248088
198.655628,6,Pop,103.7356197,0.187821811,1980,19.10962387
313.0660015,1,Rock,131.8506725,0.27769177,2020,32.13479017
231.5551267,5,Rap,91.77859053,0.266235408,2007,22.22414435
259.8026503,1,Rock,138.8172085,0.504539892,2008,54.03919245
258.1917704,5,Rock,77.04358394,0.726227888,2017,49.2877503
317.2555843,5,Classical,174.6566845,0.486669108,2014,63.98172715
301.5632344,2,Classical,195.1804972,0.536167165,2004,64.41852008
208.3918403,4,Pop,147.2499149,0.661542726,2004,63.21483201
274.2918202,6,Jazz,104.6215252,0.33964686,2007,28.71860301
313.4444807,7,Rap,196.0156272,0.730421793,2014,78.98978877
251.9735592,6,Classical,85.01284875,0.794233886,2012,55.8826322
319.8879591,3,Classical,166.0026588,0.943278605,2020,87.04495569
179.4846687,3,Country,158.2368452,0.982295965,2000,81.96391327
386.7257249,9,Rap,76.74149495,0.813733491,1981,63.5393754
314.2797098,6,Jazz,124.2515525,0.068492397,1998,25.46254349
369.5287992,5,Jazz,192.5572341,0.835435647,2022,86.76079461
372.0295472,6,Jazz,171.8382422,0.672300639,2009,76.59394318
198.3348084,6,Pop,117.9633052,0.008601818,2012,13.90728754
391.9403663,3,Classical,172.8377313,0.671805795,1995,66.17827993
337.8197311,1,Jazz,98.16589861,0.893148363,1994,63.90421825
348.1656192,3,Classical,61.65442701,0.822620221,2018,48.98627473
277.3772183,3,Pop,90.32850814,0.122907608,2009,11.03153671
374.8936433,4,Rap,161.0533714,0.287409388,2020,40.89187766
340.056965,2,Pop,145.4095674,0.644985537,2019,69.90542784
220.4636937,7,Country,148.8293547,0.252018913,2021,43.75861497
227.2152248,3,Rap,148.0933726,0.389792918,2010,48.80271623
221.9081823,4,Pop,192.4680297,0.824896807,2007,81.06059406
293.5733849,7,Jazz,180.3464443,0.160339675,2015,49.33287795
390.5913291,7,Jazz,90.55041297,0.964905663,2008,75.4485285
379.7595693,3,Rap,171.2204008,0.749155354,1998,80.94320171
371.5233588,2,Classical,108.4069905,0.992412183,1998,77.64560507
250.8026583,5,Jazz,152.3296487,0.124221677,1981,29.51267052
202.5267982,8,Rap,174.8080906,0.427874484,2016,54.4217473
247.9776407,6,Rock,185.3492614,0.864599146,2005,85.87969796
228.3369794,3,Jazz,103.1117763,0.72810839,2013,55.92023184
236.4067593,7,Jazz,117.721942,0.731365935,1995,64.35769199
361.3777027,9,Jazz,117.6517514,0.135798856,1983,18.2878936
316.9401479,5,Rock,78.02902577,0.368208341,1983,38.30653489
354.3244425,9,Pop,162.8633866,0.027429102,1985,42.40773501
252.0050228,6,Pop,122.5410974,0.293062269,1995,33.26553069
232.5537662,7,Pop,91.47374744,0.085521093,2000,12.58947042
326.2177525,8,Pop,111.9411742,0.89264494,1991,81.77956569
279.3180424,3,Country,79.26346116,0.76231681,1996,63.6303742
217.7273058,5,Jazz,117.9149359,0.900081827,2001,72.53890762
279.4279108,3,Rap,151.9560337,0.399176702,2019,54.13416605
213.0454955,7,Rap,178.3920723,0.606971428,1985,60.88913783
182.5809867,1,Rap,85.48756681,0.163393391,2015,5.422873832
160.0272979,8,Rap,78.2565439,0.004333316,2012,6.997306544
150.9549807,6,Rap,119.7416092,0.774903827,1994,63.72775949
311.7675416,7,Pop,196.2716063,0.791172033,1982,83.7012489
156.2429155,8,Rock,158.9226082,0.976253784,1997,82.88931342
285.1746192,1,Rock,173.8968337,0.413008254,2008,52.86696112
371.9260457,3,Classical,179.6816635,0.977868885,2022,81.40663807
336.3598685,7,Jazz,162.3990726,0.812405005,1991,78.96548757
301.6024442,6,Rock,162.2949962,0.365407343,1999,44.11319277
182.4197446,1,Pop,108.9381358,0.799946126,1996,63.70714258
378.6541136,5,Classical,181.0311169,0.421626302,2014,61.60009951
192.9234769,3,Jazz,146.1246136,0.794325618,1986,70.43209602
329.6795283,7,Rock,113.8337404,0.574976442,1994,53.68198089
157.624137,5,Pop,182.8896424,0.590858606,2001,67.33970993
156.9630602,4,Pop,185.4880626,0.242113241,1991,56.66070364
307.8438315,3,Rock,151.0867026,0.385246541,1980,46.78996558
388.9950147,7,Classical,168.8566244,0.397266902,2022,51.55922347
349.8525997,6,Rock,166.2769763,0.596772944,1994,66.89770265
236.3702134,2,Country,93.31113544,0.091080773,2015,13.8915768
248.2926086,4,Rock,143.0696056,0.918718172,2022,71.88071394
214.4388039,2,Jazz,152.138126,0.991609017,2021,84.76022899
214.1406959,4,Pop,90.97415222,0.486535848,2010,50.54344387
260.2137782,6,Pop,153.6124733,0.840922452,2012,78.17068904
384.6205396,2,Country,137.2313253,0.832656226,1994,71.91424924
369.1634007,3,Classical,74.93609379,0.596718852,2019,35.74137685
295.5362007,6,Pop,150.208907,0.748948188,2022,65.949181
254.5607591,4,Country,95.11758036,0.258495196,1988,32.21648898
364.6910698,1,Classical,175.9389327,0.414326431,1989,57.18551582
320.7673938,6,Classical,126.5270597,0.086871166,2017,25.14031989
224.2804289,5,Rock,174.2873462,0.655525548,2012,66.7406451
190.2150734,9,Country,196.3141357,0.300997648,2012,47.86942406
216.3968996,2,Rap,196.6126188,0.676463208,2018,71.89028153
221.8144237,5,Pop,156.5035131,0.762456099,2007,65.54322896
166.641182,2,Pop,139.0388398,0.533843093,2002,46.98913797
357.0945364,4,Pop,116.6444061,0.802241765,2013,71.39149455
296.7341266,4,Classical,160.8616439,0.469267924,1983,52.53697142
379.2746263,2,Rap,65.62337537,0.366850903,2003,26.14601295
388.4259066,3,Country,109.4680755,0.59792454,1981,56.83526604
355.5257902,3,Classical,99.61885727,0.708561764,2003,56.95113815
229.026222,8,Classical,79.50973616,0.825297411,2014,49.89068441
212.2442248,9,Rock,150.1492687,0.870841276,2019,77.12188108
190.0913515,8,Classical,130.8089025,0.292668107,2002,35.07743103
386.4074194,5,Rap,91.08063205,0.250037638,1996,28.32060004
179.1869757,6,Country,138.4486084,0.475630756,1988,42.33441174
188.4739766,2,Country,129.8851659,0.816226965,1986,68.08101333
191.7121446,7,Jazz,70.06622958,0.403831069,2020,30.44106373
173.7641342,6,Pop,107.928498,0.909077276,1982,60.69742599
166.3390852,2,Jazz,158.0679014,0.733070774,1992,65.68447377
161.4355085,7,Rap,132.5591667,0.075225589,1985,26.41112273
317.3047575,3,Rock,158.0294021,0.242261809,1986,39.1207858
299.7748313,2,Classical,115.3825917,0.822729216,2013,64.29242615
391.7816538,4,Country,159.2466451,0.525921826,2004,62.20830561
315.8276774,7,Country,67.08101592,0.446921292,1985,40.12184043
169.9112823,8,Classical,189.2912171,0.948988814,2013,90.49882755
223.7043096,3,Country,144.3447933,0.373289439,1995,42.26138186
192.9198215,3,Classical,91.14201381,0.263476783,2001,31.59272347
330.6708936,6,Country,70.65315623,0.183421852,2010,7.369449713
393.9447046,4,Rap,163.9111337,0.081215884,1983,39.86731276
235.2008851,9,Classical,73.41894873,0.928674406,1990,63.0047276
248.2804496,8,Jazz,73.81409373,0.541715976,2012,33.42876546
393.4230337,1,Rock,154.57471,0.040006814,2011,34.12551324
355.1153225,4,Pop,77.35158375,0.801772466,1995,66.95567232
311.2875208,9,Rap,134.8799618,0.014586824,1998,19.79455837
153.0449589,8,Country,84.22751629,0.955009325,1982,62.92784504
376.7987577,8,Classical,116.5237115,0.20880616,1999,35.88913357
176.1419601,8,Classical,199.1743196,0.415688228,1998,56.27947827
305.8448915,6,Pop,169.61567,0.037927425,2013,34.31593832
233.7797136,7,Rap,67.20981547,0.66014352,2015,51.74207619
190.4807517,1,Rock,104.9702818,0.256602435,2014,19.83762577
383.8807557,9,Country,190.8665751,0.488638568,2000,65.50663716
226.8224912,1,Rock,124.7707714,0.988322618,1984,70.40397535
355.1218961,7,Pop,148.5031231,0.867398473,2003,91.71029162
199.5244082,3,Jazz,91.28584559,0.305026744,2007,26.7353768
224.3226976,8,Pop,158.2685051,0.046467446,2013,27.66548819
161.3068222,4,Rap,117.0336656,0.387204818,1987,55.41305694
301.4448124,2,Classical,187.5836215,0.564046266,1993,75.95791943
344.1996093,3,Country,122.7732336,0.034632818,2010,20.23017538
330.832576,9,Country,87.22281754,0.136079904,2014,23.02589847
169.6744188,8,Rock,151.5203098,0.139444497,1984,30.07244306
333.6520752,2,Rap,80.37871468,0.942890061,1989,63.56731307
248.4387854,8,Country,192.3050029,0.995221253,2001,100
175.2914049,9,Rap,97.32223737,0.054408828,1987,14.62482328
159.6065872,5,Classical,63.417145,0.632055592,1985,38.59019423
305.0587122,4,Jazz,93.58693127,0.006304946,2006,9.654230395
361.5310526,8,Rock,186.5500674,0.759726859,1985,88.25472259
222.9667943,3,Pop,93.10950714,0.926035336,2006,61.55007182
178.0097255,8,Jazz,175.1167224,0.245498259,2010,42.67879312
240.3509448,2,Jazz,80.77395089,0.090693424,1997,4.360543818
192.6770908,7,Jazz,67.47965784,0.168558563,2002,16.90819508
311.9592597,6,Jazz,181.0089478,0.731020519,2022,74.43932219
203.6837813,3,Pop,175.4862251,0.898773431,1999,88.20496657
164.4611124,1,Rock,87.8253468,0.039753573,1992,4.676883513
376.3247498,9,Pop,125.393435,0.883771484,2019,74.31529567
379.3714608,5,Pop,194.0653276,0.641265753,1985,78.23301484
242.2632554,9,Rap,128.0142801,0.545734086,2009,46.52250829
266.5748532,7,Jazz,89.56189286,0.484960786,1984,43.29072749
202.1629783,8,Rock,79.63527181,0.081963926,2014,8.081751259
351.989332,8,Rap,68.87388548,0.588365987,1988,47.19247211
349.4511703,5,Classical,159.0868709,0.800125488,1985,81.55306766
188.8100615,3,Rap,131.8371588,0.238862062,2007,31.21957696
349.7894928,6,Classical,94.08512559,0.968037523,2004,70.64985716
335.1658953,2,Classical,170.6655565,0.516886887,1989,64.41032808
267.2601869,8,Country,167.0344842,0.970065443,1999,83.47656365
286.1328232,5,Pop,158.6327851,0.500273031,2000,51.37361099
212.6169747,9,Pop,166.1932468,0.180944954,2009,32.20602804
267.1919914,5,Rock,106.3334067,0.464862798,2022,37.43860756
364.7825899,7,Classical,98.3433643,0.292433041,2011,29.91263428
322.8116659,8,Rock,74.92268604,0.679638366,1995,48.56203958
291.4657684,4,Rock,89.21365561,0.823302543,2019,55.80194669
358.8926775,5,Rock,177.7988969,0.188853796,1980,48.67359167
279.6869618,7,Pop,187.6471149,0.361930876,2002,52.26902692
345.1831825,2,Classical,82.28334823,0.681016261,1995,52.88888738
313.4141191,6,Classical,86.11474906,0.777472603,2010,52.30028883
208.2146392,7,Jazz,148.773956,0.935031658,1986,78.22576732
256.5453256,5,Jazz,61.93866897,0.876271999,2000,59.44373314
338.73505,2,Rock,179.9703656,0.038099497,1980,33.3688119
